TrustCent	TrustProv	TrustLocal	V7B	Peking	year_88_89	year_87_90	year_86_91	year_85_92	year_84_93	year_84_94	Female	marriage	T	start_year	method	Age_Enter_college	V01a	V23	V4a	Education	CCP	GovtJob	Income2	X_c	X2	X3	DX	DX2	DX3	D	method.1	birth_date
10.0	10.0	9.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	20.3333740234375	3.0	2.0	1.0	1.0	1.0	1.0	2.0	1.74813282587752	3.05596837691052	5.34223863452093	0.0	0.0	0.0	0.0	2.0	1973.35707726004
7.0	1.0	0.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	19.25	2.0	2.0	2.0	2.0	1.0	0.0	2.0	1.83150684931502	3.35441733908783	6.14363833200042	0.0	0.0	0.0	0.0	2.0	1973.48674557218
9.0	8.0	6.0	4.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	22.6666259765625	3.0	2.0	1.0	1.0	1.0	1.0	2.0	-0.585119127247481	0.342364393070854	-0.200323954874231	-0.585119127247481	0.342364393070854	-0.200323954874231	1.0	2.0	1969.59448393574
10.0	9.0	8.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.8333740234375	3.0	2.0	1.0	1.0	1.0	1.0	4.0	2.24813282587752	5.05410120278804	11.3622908192948	0.0	0.0	0.0	0.0	2.0	1972.19031109335
8.0	6.0	4.0	5.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	20.25	3.0	2.0	1.0	1.0	0.0	0.0	4.0	2.83150684931502	8.01743103771787	22.701410897209	0.0	0.0	0.0	0.0	2.0	1972.62290167157
9.0	9.0	9.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	20.9166259765625	1.0	2.0	1.0	1.0	1.0	1.0	2.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	2.0	1970.03924667789
9.0	8.0	7.0	5.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.8333740234375	3.0	2.0	1.0	1.0	1.0	1.0	3.0	2.24813282587752	5.05410120278804	11.3622908192948	0.0	0.0	0.0	0.0	2.0	1973.14152012952
8.0	6.0	4.0	3.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	17.75	2.0	2.0	1.0	1.0	1.0	1.0	2.0	2.33150684931502	5.43592418840285	12.6738944776184	0.0	0.0	0.0	0.0	2.0	1972.67049409775
9.0	9.0	5.0	4.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	23.8333740234375	3.0	2.0	1.0	1.0	0.0	1.0	2.0	0.248132825877519	0.0615698992779633	0.0152775130968353	0.0	0.0	0.0	0.0	2.0	1970.09181757737
10.0	8.0	6.0	2.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.1666259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-1.08511912724748	1.17748352031833	-1.27770988991612	-1.08511912724748	1.17748352031833	-1.27770988991612	1.0	2.0	1969.93492363673
8.0	7.0	5.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	18.1666259765625	2.0	2.0	1.0	1.0	1.0	1.0	2.0	0.914880872752519	0.837007011328411	0.765761705024115	0.0	0.0	0.0	0.0	2.0	1971.15066902153
8.0	8.0	7.0	3.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	18.9166259765625	3.0	2.0	1.0	1.0	0.0	1.0	2.0	4.16488087275252	17.3462326842198	72.2449927208216	0.0	0.0	0.0	0.0	2.0	1975.2179177762
8.0	7.0	6.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.0	3.0	2.0	1.0	1.0	1.0	1.0	6.0	0.0815068493150193	0.00664336648526126	5.41479871058639E-4	0.0	0.0	0.0	0.0	2.0	1970.93939961959
5.0	4.0	3.0	5.0	1.0						1.0	0.0	1.0	0.0	1994.0	2.0	22.0833740234375	1.0	2.0	1.0	1.0	0.0	0.0	2.0	1.99813282587752	3.99253478984928	7.97761482205585	0.0	0.0	0.0	0.0	2.0	1973.49755581189
8.0	7.0	6.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.6666259765625	3.0	2.0	1.0	1.0	1.0	1.0	4.0	3.41488087275252	11.661411375091	39.8223306540969	0.0	0.0	0.0	0.0	2.0	1973.59702780098
6.0	6.0	6.0	3.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	20.5	3.0	2.0	1.0	1.0	1.0	1.0	3.0	3.58150684931502	12.8271913116904	45.9406735402933	0.0	0.0	0.0	0.0	2.0	1974.94462156575
7.0	6.0	3.0	4.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	20.0833740234375	2.0	2.0	1.0	1.0	0.0	0.0	3.0	1.99813282587752	3.99253478984928	7.97761482205585	0.0	0.0	0.0	0.0	2.0	1973.37457593251
7.0	8.0	9.0	3.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.3333740234375	2.0	2.0	1.0	1.0	1.0	1.0	6.0	3.74813282587752	14.0484996804206	52.6556428065143	0.0	0.0	0.0	0.0	2.0	1973.73880190216
8.0	6.0	3.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	18.3333740234375	1.0	2.0	1.0	1.0	1.0	1.0	3.0	0.748132825877519	0.559702725155483	0.41873198142192	0.0	0.0	0.0	0.0	2.0	1971.10915218946
9.0	8.0	4.0	5.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	20.6666259765625	1.0	2.0	1.0	1.0	1.0	1.0	3.0	2.41488087275252	5.83164962958597	14.0827391470815	0.0	0.0	0.0	0.0	2.0	1972.71980519313
9.0	3.0	2.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.1666259765625	3.0	2.0	1.0	1.0	0.0	1.0	6.0	0.914880872752519	0.837007011328411	0.765761705024115	0.0	0.0	0.0	0.0	2.0	1971.22950319992
7.0	5.0	4.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	24.0833740234375	3.0	2.0	1.0	1.0	0.0	1.0	1.0	-1.00186717412248	1.00373783458416	-1.00561198789466	-1.00186717412248	1.00373783458416	-1.00561198789466	1.0	2.0	1969.91245966405
10.0	2.0	0.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.3333740234375	3.0	2.0	1.0	1.0	0.0	1.0	2.0	-0.251867174122481	0.063437073400444	-0.0159777164119702	-0.251867174122481	0.063437073400444	-0.0159777164119702	1.0	2.0	1970.75480011059
6.0	5.0	4.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	18.0	2.0	2.0	1.0	1.0	0.0	1.0	1.0	1.08150684931502	1.1696570651153	1.2649921272719	0.0	0.0	0.0	0.0	2.0	1972.46987987775
3.0	0.0	0.0	1.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	19.5833740234375	3.0	2.0	1.0	1.0	1.0	1.0	3.0	3.49813282587752	12.2369332674818	42.8064179510509	0.0	0.0	0.0	0.0	2.0	1975.07710411772
9.0	8.0	6.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	18.8333740234375	3.0	2.0	2.0	2.0	1.0	1.0	2.0	-0.751867174122481	0.565304247522925	-0.425033707104497	-0.751867174122481	0.565304247522925	-0.425033707104497	1.0	2.0	1970.72570402641
6.0	5.0	1.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	22.8333740234375	3.0	2.0	1.0	1.0	1.0	1.0	1.0	-0.751867174122481	0.565304247522925	-0.425033707104497	-0.751867174122481	0.565304247522925	-0.425033707104497	1.0	2.0	1970.03393075475
7.0	6.0	6.0	4.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	18.5	2.0	2.0	1.0	1.0	0.0	1.0	2.0	3.58150684931502	12.8271913116904	45.9406735402933	0.0	0.0	0.0	0.0	2.0	1974.56761063309
7.0	9.0	8.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	18.6666259765625	3.0	2.0	1.0	1.0	0.0	0.0	4.0	0.414880872752519	0.172126138575892	0.0714118425958872	0.0	0.0	0.0	0.0	2.0	1971.66758704325
8.0	6.0	3.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	18.75	3.0	2.0	2.0	2.0	0.0	0.0	3.0	0.331506849315019	0.109896791142771	0.0364315389815707	0.0	0.0	0.0	0.0	2.0	1971.57420447422
10.0	10.0	6.0	5.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	20.0833740234375	2.0	2.0	1.0	1.0	0.0	0.0	2.0	1.99813282587752	3.99253478984928	7.97761482205585	0.0	0.0	0.0	0.0	2.0	1973.19154386967
9.0	7.0	5.0	5.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.75	3.0	2.0	1.0	1.0	1.0	1.0	4.0	2.33150684931502	5.43592418840285	12.6738944776184	0.0	0.0	0.0	0.0	2.0	1973.94928068435
8.0	6.0	3.0	4.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	20.3333740234375	3.0	2.0	1.0	1.0	0.0	0.0	2.0	1.74813282587752	3.05596837691052	5.34223863452093	0.0	0.0	0.0	0.0	2.0	1972.85602659453
6.0	5.0	2.0	3.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.0	3.0	2.0	1.0	1.0	0.0	0.0	3.0	4.08150684931502	16.6586981610054	67.9925906448151	0.0	0.0	0.0	0.0	2.0	1973.87537417607
10.0	10.0	10.0	5.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	18.8333740234375	2.0	2.0	1.0	1.0	1.0	1.0	1.0	2.24813282587752	5.05410120278804	11.3622908192948	0.0	0.0	0.0	0.0	2.0	1972.23106117966
8.0	8.0	7.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	18.75	3.0	2.0	1.0	1.0	0.0	0.0	3.0	4.33150684931502	18.7619515856629	81.2675217998158	0.0	0.0	0.0	0.0	2.0	1975.95849729003
8.0	8.0	8.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	20.8333740234375	2.0	2.0	1.0	1.0	0.0	0.0	2.0	1.24813282587752	1.557835551033	1.94438568856328	0.0	0.0	0.0	0.0	2.0	1971.30855988711
8.0	9.0	8.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.0833740234375	3.0	2.0	1.0	1.0	1.0	1.0	4.0	-1.00186717412248	1.00373783458416	-1.00561198789466	-1.00186717412248	1.00373783458416	-1.00561198789466	1.0	2.0	1969.00825409684
8.0	7.0	6.0	4.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	20.5	1.0	2.0	1.0	1.0	0.0	0.0	2.0	0.581506849315019	0.338150215800281	0.196636666585215	0.0	0.0	0.0	0.0	2.0	1970.32937172381
6.0	3.0	2.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	18.8333740234375	3.0	2.0	1.0	1.0	0.0	1.0	3.0	1.24813282587752	1.557835551033	1.94438568856328	0.0	0.0	0.0	0.0	2.0	1972.34842428565
9.0	3.0	2.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	17.75	2.0	2.0	1.0	1.0	0.0	0.0	3.0	4.33150684931502	18.7619515856629	81.2675217998158	0.0	0.0	0.0	0.0	2.0	1975.51052480377
10.0	9.0	8.0	3.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	19.4166259765625	2.0	2.0	1.0	1.0	0.0	0.0	2.0	1.66488087275252	2.77182832045719	4.61476395328292	0.0	0.0	0.0	0.0	2.0	1972.82486581756
10.0	9.0	8.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.6666259765625	2.0	2.0	1.0	1.0	0.0	1.0	3.0	-0.585119127247481	0.342364393070854	-0.200323954874231	-0.585119127247481	0.342364393070854	-0.200323954874231	1.0	2.0	1970.63152329251
1.0	2.0	4.0	2.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	23.6666259765625	1.0	2.0	1.0	1.0	0.0	1.0	2.0	-1.58511912724748	2.51260264756581	-3.98277451582923	-1.58511912724748	2.51260264756581	-3.98277451582923	1.0	2.0	1969.18711160263
6.0	5.0	3.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	1.0	1985.0	2.0	19.5	3.0	2.0	1.0	1.0	1.0	1.0	2.0	-4.41849315068498	19.5230817226501	-86.2626028717926	-4.41849315068498	19.5230817226501	-86.2626028717926	1.0	2.0	1965.91586286388
7.0	6.0	3.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1990.0	2.0	20.5	3.0	1.0	2.0	2.0	1.0	1.0	1.0	-0.418493150684981	0.175136517170242	-0.0732934328705688	-0.418493150684981	0.175136517170242	-0.0732934328705688	1.0	2.0	1969.46828313591
9.0	9.0	9.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.9166259765625	1.0	2.0	1.0	1.0	0.0	0.0	3.0	-1.83511912724748	3.36766221118956	-6.1800613378625	-1.83511912724748	3.36766221118956	-6.1800613378625	1.0	2.0	1968.64316035155
8.0	7.0	6.0	4.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	20.0833740234375	3.0	2.0	1.0	1.0	1.0	1.0	4.0	3.99813282587752	15.9850660933594	63.9104174716818	0.0	0.0	0.0	0.0	2.0	1974.08829528978
6.0	5.0	3.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.25	2.0	2.0	1.0	1.0	1.0	0.0	3.0	0.831506849315019	0.69140364045779	0.574906862681992	0.0	0.0	0.0	0.0	2.0	1972.1629377557
10.0	9.0	8.0	5.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	21.6666259765625	3.0	2.0	1.0	1.0	1.0	1.0	5.0	0.414880872752519	0.172126138575892	0.0714118425958872	0.0	0.0	0.0	0.0	2.0	1970.60622634459
10.0	6.0	2.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	20.5833740234375	1.0	2.0	1.0	1.0	0.0	0.0	7.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1970.82367420476
10.0	10.0	6.0	5.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	19.5833740234375	1.0	2.0	1.0	1.0	1.0	1.0	2.0	3.49813282587752	12.2369332674818	42.8064179510509	0.0	0.0	0.0	0.0	2.0	1974.0176328714
8.0	7.0	6.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	17.9166259765625	1.0	2.0	1.0	1.0	0.0	0.0	3.0	-0.835119127247481	0.697423956694594	-0.582432086036274	-0.835119127247481	0.697423956694594	-0.582432086036274	1.0	2.0	1970.34849515138
4.0	2.0	1.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	19.5833740234375	3.0	2.0	1.0	1.0	0.0	1.0	3.0	1.49813282587752	2.24440196397176	3.36241225669007	0.0	0.0	0.0	0.0	2.0	1973.09014320653
8.0	5.0	5.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	20.6666259765625	3.0	2.0	1.0	1.0	0.0	0.0	3.0	-0.585119127247481	0.342364393070854	-0.200323954874231	-0.585119127247481	0.342364393070854	-0.200323954874231	1.0	2.0	1969.26417229371
5.0	4.0	3.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.6666259765625	3.0	2.0	1.0	1.0	1.0	0.0	3.0	0.414880872752519	0.172126138575892	0.0714118425958872	0.0	0.0	0.0	0.0	2.0	1971.82672924269
6.0	5.0	4.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	17.9166259765625	3.0	2.0	1.0	1.0	0.0	0.0	3.0	2.16488087275252	4.68670919320971	10.1461670885331	0.0	0.0	0.0	0.0	2.0	1972.23520311387
8.0	5.0	1.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.25	3.0	2.0	1.0	1.0	1.0	1.0	2.0	-1.16849315068498	1.36537624319771	-1.59543278828452	-1.16849315068498	1.36537624319771	-1.59543278828452	1.0	2.0	1969.88695123186
6.0	4.0	2.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	21.75	2.0	2.0	1.0	1.0	1.0	1.0	2.0	-0.668493150684981	0.446883092512732	-0.298738286501684	-0.668493150684981	0.446883092512732	-0.298738286501684	1.0	2.0	1970.05805329513
10.0	8.0	6.0	5.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	18.8333740234375	3.0	2.0	1.0	1.0	0.0	1.0	4.0	3.24813282587752	10.5503668545431	34.2689929052915	0.0	0.0	0.0	0.0	2.0	1972.9846170377
7.0	6.0	8.0	3.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	20.6666259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	0.414880872752519	0.172126138575892	0.0714118425958872	0.0	0.0	0.0	0.0	2.0	1970.779496253
8.0	7.0	5.0	4.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	18.25	3.0	2.0	1.0	1.0	1.0	1.0	2.0	2.83150684931502	8.01743103771787	22.701410897209	0.0	0.0	0.0	0.0	2.0	1974.11005810415
8.0	5.0	1.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	19.5833740234375	2.0	2.0	1.0	1.0	0.0	1.0	2.0	2.49813282587752	6.2406676157268	15.5900166262379	0.0	0.0	0.0	0.0	2.0	1972.39504032582
8.0	7.0	6.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	22.75	2.0	2.0	1.0	1.0	0.0	0.0	3.0	0.331506849315019	0.109896791142771	0.0364315389815707	0.0	0.0	0.0	0.0	2.0	1971.86953756213
8.0	6.0	5.0	4.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	20.0	3.0	2.0	1.0	1.0	1.0	1.0	2.0	4.08150684931502	16.6586981610054	67.9925906448151	0.0	0.0	0.0	0.0	2.0	1974.02841739077
9.0	5.0	5.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	18.6666259765625	3.0	2.0	1.0	1.0	0.0	1.0	2.0	1.41488087275252	2.00188788408093	2.83243287658112	0.0	0.0	0.0	0.0	2.0	1971.45340332109
8.0	7.0	5.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.4166259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	0.664880872752519	0.442066574952152	0.293921610168904	0.0	0.0	0.0	0.0	2.0	1970.56076715095
10.0	8.0	7.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	18.75	3.0	2.0	1.0	1.0	0.0	1.0	3.0	1.33150684931502	1.77291048977281	2.36064246035494	0.0	0.0	0.0	0.0	2.0	1971.22903193533
7.0	7.0	6.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	18.9166259765625	3.0	2.0	1.0	1.0	0.0	1.0	6.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	2.0	1970.61071033496
8.0	7.0	5.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.0	3.0	2.0	2.0	2.0	1.0	1.0	4.0	-0.918493150684981	0.843629667855223	-0.774868071639667	-0.918493150684981	0.843629667855223	-0.774868071639667	1.0	2.0	1969.79014565097
7.0	7.0	6.0	4.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	19.3333740234375	3.0	2.0	1.0	1.0	0.0	0.0	3.0	1.74813282587752	3.05596837691052	5.34223863452093	0.0	0.0	0.0	0.0	2.0	1972.24095669994
9.0	6.0	5.0	5.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.3333740234375	3.0	2.0	1.0	1.0	0.0	1.0	2.0	3.74813282587752	14.0484996804206	52.6556428065143	0.0	0.0	0.0	0.0	2.0	1974.85984879034
10.0	7.0	1.0	3.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	18.8333740234375	3.0	2.0	1.0	1.0	0.0	1.0	1.0	2.24813282587752	5.05410120278804	11.3622908192948	0.0	0.0	0.0	0.0	2.0	1973.12639085995
8.0	6.0	3.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	19.4166259765625	3.0	2.0	2.0	2.0	1.0	1.0	4.0	0.664880872752519	0.442066574952152	0.293921610168904	0.0	0.0	0.0	0.0	2.0	1972.23844598746
8.0	7.0	6.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	1.0	1986.0	2.0	18.0	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-1.91849315068498	3.68061596922518	-7.06123652726028	-1.91849315068498	3.68061596922518	-7.06123652726028	1.0	2.0	1968.1610658532
8.0	7.0	6.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	18.9166259765625	3.0	2.0	1.0	1.0	0.0	1.0	6.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	2.0	1970.97153692925
10.0	9.0	8.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	22.3333740234375	3.0	2.0	1.0	1.0	1.0	1.0	2.0	-2.25186717412248	5.07090576989037	-11.4190062462844	-2.25186717412248	5.07090576989037	-11.4190062462844	1.0	2.0	1968.62185961241
10.0	9.0	8.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.0833740234375	2.0	2.0	1.0	1.0	1.0	1.0	2.0	3.99813282587752	15.9850660933594	63.9104174716818	0.0	0.0	0.0	0.0	2.0	1974.08243243163
10.0	10.0	9.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.25	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-0.168493150684981	0.0283899418277516	-0.00478351074632119	-0.168493150684981	0.0283899418277516	-0.00478351074632119	1.0	2.0	1970.6684817085
10.0	8.0	0.0	3.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	20.0833740234375	3.0	2.0	2.0	2.0	1.0	1.0	1.0	0.998132825877519	0.996269138094242	0.994408930140567	0.0	0.0	0.0	0.0	2.0	1972.45618655765
8.0	8.0	7.0	4.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	22.1666259765625	3.0	2.0	1.0	1.0	0.0	1.0	3.0	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	1.0	2.0	1969.90395042673
9.0	6.0	2.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1988.0	2.0	19.0833740234375	1.0	1.0	3.0	3.0	0.0	1.0	4.0	-1.00186717412248	1.00373783458416	-1.00561198789466	-1.00186717412248	1.00373783458416	-1.00561198789466	1.0	2.0	1969.60179781169
5.0	5.0	5.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	19.6666259765625	3.0	2.0	3.0	3.0	0.0	0.0	5.0	1.41488087275252	2.00188788408093	2.83243287658112	0.0	0.0	0.0	0.0	2.0	1972.50879100477
10.0	5.0	0.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	20.8333740234375	3.0	2.0	1.0	1.0	0.0	0.0	2.0	-2.75186717412248	7.57277294401285	-20.8392652817118	-2.75186717412248	7.57277294401285	-20.8392652817118	1.0	2.0	1967.45579329692
8.0	7.0	1.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.4166259765625	3.0	2.0	1.0	1.0	0.0	0.0	3.0	-0.335119127247481	0.112304829447113	-0.0376354964299937	-0.335119127247481	0.112304829447113	-0.0376354964299937	1.0	2.0	1970.23584200023
9.0	9.0	8.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	20.8333740234375	3.0	2.0	1.0	1.0	1.0	1.0	4.0	-2.75186717412248	7.57277294401285	-20.8392652817118	-2.75186717412248	7.57277294401285	-20.8392652817118	1.0	2.0	1967.42287420342
8.0	9.0	8.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.0833740234375	3.0	2.0	2.0	2.0	1.0	1.0	3.0	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	1.0	2.0	1970.03229834
10.0	9.0	8.0	4.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	1985.0	2.0	19.3333740234375	3.0	2.0	1.0	1.0	1.0	0.0	5.0	-4.25186717412248	18.0783744663803	-76.8668469550964	-4.25186717412248	18.0783744663803	-76.8668469550964	1.0	2.0	1966.23426803481
8.0	7.0	6.0	5.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	20.25	3.0	2.0	1.0	1.0	1.0	1.0	4.0	2.83150684931502	8.01743103771787	22.701410897209	0.0	0.0	0.0	0.0	2.0	1974.36329860566
7.0	7.0	7.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	17.75	3.0	2.0	1.0	1.0	0.0	1.0	1.0	1.33150684931502	1.77291048977281	2.36064246035494	0.0	0.0	0.0	0.0	2.0	1971.65962023474
6.0	6.0	6.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.1666259765625	3.0	2.0	1.0	1.0	0.0	1.0	1.0	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	1.0	2.0	1970.03075892292
10.0	9.0	8.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	18.9166259765625	2.0	2.0	1.0	1.0	0.0	0.0	2.0	3.16488087275252	10.0164709387147	31.7009372864198	0.0	0.0	0.0	0.0	2.0	1974.30614583148
